Name,faction,rarity,cardType,cardSubType,spliced,solbind,1attack,1health,1text,2attack,2health,2text,3attack,3health,3text,Beast,Beast Synergy,Dinosaur,Dinosaur Synergy,Mage,Mage Synergy,Robot,Robot Synergy,Scientist,Scientist Synergy,Spirit,Spirit Synergy,Warrior,Warrior Synergy,Zombie,Zombie Synergy,Replace Setup,Replace Profit,Minion,Minion Synergy,Spell,Spell Synergy,Healing Source,Healing Synergy,Movement,Disruption,Movement Benefit,Armor,Armor Giver,Armor Synergy,Activate,Ready,Free,Upgrade,Upgrade Synergy,Face Burn,Removal,Breakthrough,Breakthrough Giver,Aggressive,Aggressive Giver,Defender,Defender Giver,Stealth,Stealth Giver,Stat Buff,Attack Buff,Health Buff,Stat Debuff,Attack Debuff,Health Debuff,Destruction Synergy,SelfDestruction Activator,Self Damage Payoff,Self Damage Activator,Silence,White Fang,Dragon,Dragon Synergy,Elemental,Elemental Synergy,Plant,Plant Synergy,Exalts,Exalt Synergy,Slay,Reanimate,Deploy,Reanimate Activator,
Infernal Ritual,Nekrium,Common,Spell,Noncreature,FALSE,,,,"Destroy one of your creatures to play up to two Mindless Zombie <b>Minions</b>.

Give your Zombies <b>Aggressive</b> this turn.",,,"Destroy one of your creatures to play up to two Zombie Brute <b>Minions</b>.

Give your Zombies +2A. This turn, they get <b>Aggressive</b>.",,,"Destroy one of your creatures to play up to three Zombie Brute <b>Minions</b>.

Give your Zombies +4A. This turn, they get <b>Aggressive</b>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Keeper of the Damned,Nekrium,Common,Creature,Scientist,FALSE,,5,4,<b>Activate:</b> Destroy one of your creatures to play a Mindless Zombie <b>Minion</b> in that lane.,8,6,<b>Activate:</b> Destroy one of your creatures to play a Zombie Brute <b>Minion</b> in that lane.,12,11,<b>Activate:</b> Destroy one of your creatures to play a Zombie Brute <b>Minion</b> in that lane.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Lyria,Nekrium,Rare,Creature,Mage,FALSE,,2,1,<b>Deploy:</b> You may play a random [l1] creature from your discard pile.,7,6,<b>Deploy:</b> You may play a random [l1] creature from your discard pile.,9,8,<b>Deploy:</b> You may play a creature from your discard pile.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Moeba,Nekrium,Common Common,Creature,Ooze,TRUE,,2,3,,7,9,,7,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Muthrall,Nekrium,Solbind,Creature,,FALSE,,,,,15,30,"<b>Aggressive</b>, <b>Breakthrough</b> <br> <br> When Muthrall is <b>Transformed</b>, destroy all other creatures. Then, destroy all <b>Exalts</b>.",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Necrolord Yorick,Nekrium,Solbind,Creature,Mage,FALSE,"charged-zombie,potent-zombie",3,6,<b>Slay:</b> You may play Potent Zombie.,5,10,<b>Slay:</b> You may play Charged Zombie.,6,16,<b>Deploy:</b> You may play Charged Zombie. <br> <br> <b>Slay:</b> You may play Charged Zombie.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
Necromancer,Nekrium,Common Rare,Creature,Mage,TRUE,,2,3,<b>Activate:</b> <b>Upgrade</b> a [l1] card in your discard pile.,2,4,<b>Activate:</b> <b>Upgrade</b> a card in your discard pile.,2,4,<b>Activate:</b> Play a card from your discard pile for <b>Free</b>.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Upgrade,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Necrotic,Nekrium,Common,Modifier,Noncreature,TRUE,,0,0,"When this is destroyed, you may play a Mindless Zombie <b>Minion</b> in this lane.",2,0,"When this is destroyed, you may play a Mindless Zombie <b>Minion</b> in this lane.",4,0,"When this is destroyed, you may play a Zombie Brute <b>Minion</b> in this lane.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Necrovive,Nekrium,Rare,Spell,Noncreature,FALSE,,,,Each enemy player destroys one of their creatures.,,,"Each enemy player destroys one of their creatures.

If an enemy player has more creatures than you in play, this is <b>Free</b>.",,,"Each enemy player destroys one of their creatures.

This is <b>Free</b>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Upgrade,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Night Apotheosis,Nekrium,Solbind,Creature,,FALSE,,,,,10,8,"<b>Stealth</b> <br> <br> If this would be destroyed, <b>Transform</b> it and put it into one of your lanes without an <b>Exalt</b>.",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Night Aspect,Nekrium,Solbind,Spell,Exalt,FALSE,,0,0,Your creatures in this lane have <b>Stealth</b>.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,
Omnomnom,Nekrium,Common,Spell,Noncreature,FALSE,,,,"Give a creature -3A,-3H.

If this destroys a creature, you may play a Mindless Zombie <b>Minion</b>.",,,"Give a creature -5A,-5H.

If this destroys a creature, you may play a Mindless Zombie <b>Minion</b>.",,,"Give a creature -8A,-8H.

If this destroys a creature, you may play a Zombie Brute <b>Minion</b>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ossuary Mech,Nekrium,Common,Creature,Robot Spirit,FALSE,,4,4,"When this is destroyed, <b>Upgrade</b> a [l1] card in your discard pile.",7,7,"When this is destroyed, <b>Upgrade</b> a card in your discard pile.",9,9,"When this is destroyed, you may play a card from your discard pile for <b>Free</b>.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SelfDestruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Patron,Nekrium,Common Rare,Creature,Beast,TRUE,,4,2,<b>Activate:</b> Give your other Beasts +2A.,6,3,<b>Activate:</b> Give your other Beasts +4A.,8,4,<b>Activate:</b> Give your other Beasts +6A.,1,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Plague Spewer,Nekrium,Rare,Creature,Beast,FALSE,,3,6,"<b>Deploy:</b> Choose a Faction. Give all other creatures of that Faction -1A,-1H.",4,9,"<b>Deploy:</b> Choose a Faction. Give all other creatures of that Faction -2A,-2H.",7,12,"<b>Deploy:</b> Choose a Faction. Give all other creatures of that Faction -3A,-3H.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,
Poltergeist,Nekrium,Rare,Creature,Spirit,TRUE,,3,4,"<b>Deploy:</b> If one of your creatures was destroyed this turn, deal 3 damage to a creature or player. You gain 3H.",5,7,"<b>Deploy:</b> If one of your creatures was destroyed this turn, deal 5 damage to a creature or player. You gain 5H.",8,12,"<b>Deploy:</b> If one of your creatures was destroyed this turn, deal 7 damage to a creature or player. You gain 7H.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,
Portal Shade,Nekrium,Common,Creature,Spirit,FALSE,,5,3,"<b>Stealth</b>

<b>Activate:</b> Destroy this to give a creature +5A.",8,6,"<b>Stealth</b>

<b>Activate:</b> Destroy this to give a creature +8A.",13,8,"<b>Stealth</b>

<b>Activate:</b> Destroy this to give a creature +13A.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Potent Zombie,Nekrium,Solbind,Creature,,FALSE,,3,5,<b>Activate:</b> Destroy this to give a creature +3A.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Reaper,Nekrium,Common Rare,Creature,Spirit,TRUE,,2,3,"When one of your creatures damages the enemy player, give it +3A.",3,6,"When one of your creatures damages the enemy player, give it +5A.",4,9,"When one of your creatures damages the enemy player, give it +7A.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Red Wasteland,Nekrium,Rare,Spell,Exalt,FALSE,,,,"<b>Deploy:</b> You may destroy one of your creatures. <br> <br> When one of your creatures is destroyed before combat, give your creatures in this lane +2A,+2H.",,,"<b>Deploy:</b> Destroy your [l1] Red Wasteland. You may destroy one of your creatures to play a card for <b>Free</b>. <br> <br> When one of your creatures is destroyed before combat, give your creatures in this lane +3A,+3H.",,,"<b>Deploy:</b> Destroy your [l1] and [l2] Red Wasteland. You may destroy one of your creatures to play a card for <b>Free</b>. <br> <br> When one of your creatures is destroyed before combat, give your creatures in this lane +5A,+5H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,
Revenant,Nekrium,Common,Creature,Zombie,TRUE,,5,4,"When this is destroyed, you may deal 2 damage to a creature.",7,6,"When this is destroyed, you may deal 4 damage to a creature.",10,10,"When this is destroyed, you may deal 6 damage to a creature.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Runescarred Pit,Nekrium,Common,Spell,Exalt,FALSE,,,,"<b>Deploy:</b> You may play a Zombie Brute in this lane. <br> <br> When you play any [l2] or [l3] Runescarred Pit, you may play a Zombie Brute in this lane.",,,"<b>Deploy:</b> You may play a Zombie Brute in this lane. <br> <br> When you play any [l3] Runescarred Pit, you may play a Zombie Brute in this lane.",,,"<b>Deploy:</b> You may play a Zombie Brute in this lane. <br> <br> When you play another Runescarred Pit, you may play a Zombie Brute in this lane.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,
Scourge Hydra,Nekrium,Common,Creature,Beast,FALSE,,5,2,"<b>Deploy:</b> If one of your creatures was destroyed this turn, destroy a [l1] enemy creature.",8,4,"<b>Deploy:</b> If one of your creatures was destroyed this turn, destroy a [l1] or [l2] enemy creature.",14,8,"<b>Deploy:</b> If one of your creatures was destroyed this turn, destroy an enemy creature.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
"Seruzal, the Deceiver",Nekrium,Solbind,Creature,Mage,FALSE,"night-apotheosis,night-aspect",3,6,<b>Deploy:</b> Play Night Aspect.,4,8,"If you deal damage to the enemy player with another creature, you may <b>Transform</b> Night Aspect and put it into one of your empty lanes.",5,12,<b>Deploy:</b> You may <b>Transform</b> Night Aspect and put it into one of your empty lanes.,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Shadow's Strength,Nekrium,Common,Spell,,FALSE,,,,"Give a [l1] creature +3A. This turn, it gets <b>Stealth</b>.",,,"This is <b>Free</b>. <br> <br> Give a [l1] or [l2] creature +5A. This turn, it gets <b>Stealth</b>.",,,"This is <b>Free</b>. <br> <br> Give a creature +7A. This turn, it gets <b>Stealth</b>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Upgrade,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Shambler,Nekrium,Common Rare,Creature,Zombie,TRUE,,2,3,"When one of your creatures is destroyed, deal 1 damage to a player. You gain 1H.",3,5,"When one of your creatures is destroyed, deal 2 damage to a player. You gain 2H.",4,7,"When one of your creatures is destroyed, deal 3 damage to a player. You gain 3H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Shambling,Nekrium,Rare,Modifier,Noncreature,TRUE,,-1,2,"When one of your creatures is destroyed, deal 1 damage to a player. You gain 1H.",-1,3,"When one of your creatures is destroyed, deal 2 damage to a player. You gain 2H.",1,5,"When one of your creatures is destroyed, deal 3 damage to a player. You gain 3H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sigmund Fraud,Nekrium,Common,Creature,Zombie Scientist,FALSE,,5,4,"<b>Aggressive</b>

<b>Activate:</b> Give your other Zombies +1A. This turn, they get <b>Aggressive</b>.",8,7,"<b>Aggressive</b>

<b>Activate:</b> Give your other Zombies +2A. This turn, they get <b>Aggressive</b>.",10,8,"<b>Aggressive</b>

<b>Activate:</b> Give your other Zombies +3A. This turn, they get <b>Aggressive</b>.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Skeleton,Nekrium,Common Common,Creature,Beast,TRUE,,3,1,,6,4,,15,14,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Slime,Nekrium,Common Common,Creature,Ooze,TRUE,,4,2,1D,6,3,2D,8,5,4D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Soulreap,Nekrium,Rare,Spell,Noncreature,FALSE,,,,"Deal 3 damage to a creature. You gain 3H.

If you have a Beast in play, deal 3 damage to a player. You gain 3H.",,,"Deal 5 damage to a creature. You gain 5H.

If you have a Beast in play, deal 5 damage to a player. You gain 5H.",,,"Deal 7 damage to a creature. You gain 7H.

If you have a Beast in play, deal 7 damage to a player. You gain 7H.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spectre,Nekrium,Common Common,Creature,Spirit Warrior,TRUE,,3,3,<b>Stealth</b>,5,5,<b>Stealth</b>,5,7,<b>Stealth</b>,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spirit,Nekrium,Common Common,Creature,Spirit,TRUE,,6,3,"<b>Deploy:</b> If this is played in a lane with an opposing creature, destroy this.",9,4,"<b>Deploy:</b> If this is played in a lane with an opposing creature, destroy this.",12,9,"<b>Deploy:</b> If this is played in a lane with an opposing creature, destroy this.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spirit Reaver,Nekrium,Rare,Creature,Warrior Beast,FALSE,,3,5,<b>Activate:</b> Choose a creature type. Give each creature of that type -1H.,5,8,<b>Activate:</b> Choose a creature type. Give each creature of that type -2H.,7,11,<b>Activate:</b> Choose a creature type. Give each creature of that type -3H.,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spiritleash,Nekrium,Common,Spell,Noncreature,FALSE,,,,"Give a creature -4A,-4H.

You may give a Spirit +2A,+2H.",,,"Give a creature -6A,-6H.

You may give a Spirit +3A,+3H.",,,"Give a creature -10A,-10H.

You may give a Spirit +5A,+5H.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spite Hydra,Nekrium,Common,Creature,Beast,FALSE,,4,5,"<b>Deploy:</b> If one of your creatures was destroyed this turn, give this +3A,+3H.",7,8,"<b>Deploy:</b> If one of your creatures was destroyed this turn, give this +4A,+4H.",10,11,"<b>Deploy:</b> If one of your creatures was destroyed this turn, give this +5A,+5H.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Stitcher,Nekrium,Common Rare,Creature,Zombie Scientist,TRUE,,0,1,<b>Deploy:</b> You may replace one of your <b>Minions</b> with a [l1] creature in your banish pile.,2,3,<b>Deploy:</b> You may replace one of your <b>Minions</b> with a [l1] or [l2] creature in your banish pile.,4,5,<b>Deploy:</b> You may replace one of your <b>Minions</b> with a creature in your banish pile.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Tormenting,Nekrium,Rare,Modifier,Noncreature,TRUE,,0,1,<b>Deploy:</b> Destroy an enemy <b>Minion</b>.,1,2,<b>Deploy:</b> Destroy an enemy <b>Minion</b>.,3,4,<b>Deploy:</b> Destroy an enemy <b>Minion</b>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Vampiric,Nekrium,Rare,Modifier,Noncreature,TRUE,,1,1,<b>Deploy:</b> Deal 2 damage to a player. You gain 2H.,2,3,<b>Deploy:</b> Deal 3 damage to a player. You gain 3H.,3,3,<b>Deploy:</b> Deal 5 damage to a player. You gain 5H.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Varna's Pact,Nekrium,Rare,Spell,Noncreature,FALSE,,,,"You may play a Mindless Zombie <b>Minion</b>.

Give an enemy creature -2A,-2H for each <b>Minion</b> you have in play.",,,"You may play a Zombie Brute <b>Minion</b>.

Give an enemy creature -2A,-2H for each <b>Minion</b> you have in play.",,,"You may play a Zombie Brute <b>Minion</b>.

Give an enemy creature -5A,-5H for each <b>Minion</b> you have in play.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,*,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Vyric's Embrace,Nekrium,Common,Spell,Noncreature,FALSE,,,,Deal 4 damage to a creature. You gain 4H.,,,Deal 6 damage to a creature. You gain 6H.,,,Deal 8 damage to a creature. You gain 8H.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Walker,Nekrium,Common Rare,Creature,Zombie,TRUE,,0,4,"<b>Deploy:</b> Give an enemy creature -2A,-2H.",1,3,"<b>Deploy:</b> Give an enemy creature -4A,-4H.",2,2,"<b>Deploy:</b> Give an enemy creature -6A,-6H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Witherfrost Circle,Nekrium,Rare,Spell,Exalt,FALSE,,,,"<b>Deploy:</b> Give a creature -2A,-2H. <br> <br> When an enemy creature is destroyed in this lane, <b>Upgrade</b> a [l1] card in your discard pile.",,,"<b>Deploy:</b> Destroy your [l1] Witherfrost Circle. Give a creature -4A,-4H. <br> <br> When an enemy creature is destroyed in this lane, <b>Upgrade</b> a card in your discard pile.",,,"<b>Deploy:</b> Destroy your [l1] and [l2] Witherfrost Circle. Give a creature -6A,-6H. <br> <br> When an enemy creature is destroyed in this lane, play a random card from your discard pile.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,
Xithian Dreadmaw,Nekrium,Common,Creature,Beast,FALSE,,4,3,"<b>Stealth</b>

<b>Activate:</b> Destroy another one of your creatures to give this +2A,+2H.",6,5,"<b>Stealth</b>

<b>Activate:</b> Destroy another one of your creatures to give this +3A,+3H.",7,6,"<b>Stealth</b>

<b>Activate:</b> Destroy another one of your creatures to give this +6A,+6H.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Xrath's Will,Nekrium,Common,Spell,Noncreature,FALSE,,,,"You may play a Mindless Zombie <b>Minion</b>.

If you gained H this turn, this is <b>Free</b>.",,,"You may play a Zombie Brute <b>Minion</b>.

If you gained H this turn, this is <b>Free</b>.",,,"You may play two Zombie Brute <b>Minions</b>.

If you gained H this turn, this is <b>Free</b>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Healing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ziggurat of Xrath,Nekrium,Solbind,Spell,Exalt,FALSE,,,,,0,0,"Your creatures in this lane are also Zombies. <br> <br> When one of your creatures in this lane is destroyed, deal 2 damage to the enemy player. You gain 2 H.",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,
