id;Name;faction;rarity;cardType;cardSubType;spliced;solbind;1attack;1health;1text;2attack;2health;2text;3attack;3health;3text;Beast;Beast Synergy;Darkforge;Darkforge Synergy;Dinosaur;Dinosaur Synergy;Dragon;Dragon Synergy;Elemental;Elemental Synergy;Mage;Mage Synergy;Metamind;Metamind Synergy;Plant;Plant Synergy;Robot;Robot Synergy;BanishRobot;Scientist;Scientist Synergy;Spirit;Spirit Synergy;BanishSpirit;BanishSpirit Synergy;Warrior;Warrior Synergy;Yeti;Yeti Synergy;Zombie;Zombie Synergy;Minion;Minion Synergy;Spell Synergy;Spell;Replace Setup;Replace Profit;Healing Source;Healing Synergy;High Life Synergy;Movement;Disruption;Movement Benefit;Armor;Armor Giver;Armor Synergy;Player Armor;Activate;Ready;Free;Reanimate;Upgrade;Upgrade Synergy;Face Burn;FB Creature;FB Creature Synergy;FB Giver;FB Giver Synergy;FB Synergy;Removal;Breakthrough;Breakthrough Giver;Aggressive;Aggressive Giver;Defender;Defender Synergy;Defender Giver;Stealth;Stealth Giver;Stat Buff;Attack Buff;Health Buff;Increased A;Increased A Synergy;Stat Debuff;Attack Debuff;Attack Debuff Synergy;Health Debuff;Good Destroyed;Destruction Synergy;Destruction Others;Destruction Self;Self Damage Payoff;Self Damage Activator;Silence;Exalts;Exalt Synergy;Exalt Counter;Slay;Slay Synergy;Deploy;Deploy Synergy;Adjacency;Hand Disruption;Augment;Augment Synergy;Self Burn;Self Burn Synergy;Low Life Synergy;Spicy;Cool;Fun;Annoying
syntetas-laboratory;Synteta's Laboratory;Alloyin;XRXX;Spell;Exalt;FALSE;;;;"<b>Deploy:</b> You may Play a Gizmo <b>Minion</b>.

When you replace a creature in this lane, you may play a Gizmo <b>Minion</b> in one of your empty lanes.";;;"<b>Deploy:</b> Destroy your [l1] Synteta's Laboratory. You may play a Gizmo <b>Minion</b>.

When you replace a creature in this lane, you may play up to two Gizmo <b>Minions</b> in your empty lanes.";;;"<b>Deploy:</b> Destroy your [l1] and [l2] Synteta's Laboratory. You may play a Mega Gizmo <b>Minion</b>.

When you replace a creature in this lane, you may play a Mega Gizmo <b>Minion</b> in one of your empty lanes.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vid-icarus;Vid Icarus;Alloyin;XRXX;Creature;Robot Warrior;FALSE;;3;5;"<b>Activate:</b> Deal 1 damage to a creature.

<b>Slay:</b> <b>Ready</b> this.";4;7;"<b>Activate:</b> Deal 2 damage to a creature.

<b>Slay:</b> <b>Ready</b> this.";5;11;"<b>Activate:</b> Deal 3 damage to a creature.

<b>Slay:</b> <b>Ready</b> this.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
darkshapers-ritual;Darkshaper's Ritual;Nekrium;XRXX;Spell;;FALSE;;;;"Choose one. If you have a Beast in play, choose two instead:
•  When a creature is destroyed this turn, you gain +2H.
•  Play a Mindless Zombie <b>Minion</b>.
•  Each enemy player must destroy one of their creatures.";;;"Choose one. If you have a Beast in play, choose two instead:
•  When a creature is destroyed this turn, you gain +3H.
•  Play up to two Mindless Zombies <b>Minions</b>.
•  Each enemy player must destroy one of their creatures.";;;"Choose one. If you have a Beast in play, choose two instead:
•  When a creature is destroyed this turn, you gain +4H.
•  Play up to two Zombie Brute <b>Minions</b>.
•  Each enemy player must destroy one of their creatures.";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
glorph-glob;Glorph Glob;Nekrium;XRXX;Creature;Ooze;FALSE;;2;2;<b>Deploy:</b> Give this A and H equal to the H of one of your creatures. Then, destroy that creature.;5;5;<b>Deploy:</b> Give this A and H equal to the H of one of your creatures. Then, destroy that creature.;5;5;<b>Deploy:</b> Give this A and H equal to twice the H of one of your creatures. Then, destroy that creature.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
plague-spewer;Plague Spewer;Nekrium;XRXX;Creature;Beast;FALSE;;3;6;<b>Deploy:</b> Choose a Faction. Give all other creatures of that Faction -1A,-1H.;4;9;<b>Deploy:</b> Choose a Faction. Give all other creatures of that Faction -2A,-2H.;7;12;<b>Deploy:</b> Choose a Faction. Give all other creatures of that Faction -3A,-3H.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
red-wasteland;Red Wasteland;Nekrium;XRXX;Spell;Exalt;FALSE;;;;"<b>Deploy:</b> You may destroy one of your creatures.

When one of your creatures is destroyed before combat, give your creatures in this lane +2A,+2H.";;;"<b>Deploy:</b> Destroy your [l1] Red Wasteland. You may destroy one of your creatures to play a card for <b>Free</b>.

When one of your creatures is destroyed before combat, give your creatures in this lane +3A,+3H.";;;"<b>Deploy:</b> Destroy your [l1] and [l2] Red Wasteland. You may destroy one of your creatures to play a card for <b>Free</b>.

When one of your creatures is destroyed before combat, give your creatures in this lane +5A,+5H.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
witherfrost-circle;Witherfrost Circle;Nekrium;XRXX;Spell;Exalt;FALSE;;;;"<b>Deploy:</b> Give a creature -2A,-2H.

When an enemy creature is destroyed in this lane, <b>Upgrade</b> a [l1] card in your discard pile.";;;"<b>Deploy:</b> Destroy your [l1] Witherfrost Circle. Give a creature -4A,-4H.

When an enemy creature is destroyed in this lane, <b>Upgrade</b> a card in your discard pile.";;;"<b>Deploy:</b> Destroy your [l1] and [l2] Witherfrost Circle. Give a creature -6A,-6H.

When an enemy creature is destroyed in this lane, play a random card from your discard pile.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
elementalist-ritual;Elementalist Ritual;Tempys;XRXX;Spell;;FALSE;;;;"Choose one. If you have an Elemental in play, choose two instead:
•  Non-combat damage you deal this turn is increased by 2.
•  Deal 3 damage to a creature or player.
•  Deal 2 damage to all non-Elemental creatures.";;;"Choose one. If you have an Elemental in play, choose two instead:
•  Non-combat damage you deal this turn is increased by 3.
•  Deal 5 damage to a creature or player.
•  Deal 3 damage to all non-Elemental creatures.";;;"Choose one. If you have an Elemental in play, choose two instead:
•  Non-combat damage you deal this turn is increased by 4.
•  Deal 7 damage to a creature or player.
•  Deal 4 damage to all non-Elemental creatures.";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
fireheart-idol;Fireheart Idol;Tempys;XRXX;Spell;Exalt;FALSE;;;;When you play a creature in this lane or play another spell, put a counter on this. Then, if there are 4 or more counters on this, you may destroy this to deal 6 damage to a creature and player.;;;When you play a creature in this lane or play another spell, put a counter on this. Then, if there are 3 or more counters on this, you may destroy this to deal 7 damage to a creature and player.;;;When you play a creature in this lane or play another spell, put a counter on this. Then, if there are 2 or more counters on this, you may destroy this to deal 8 damage to a creature and player.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
herald-of-fury;Herald of Fury;Tempys;XRXX;Creature;Warrior Mage;FALSE;;5;3;<b>Deploy:</b> You may deal 5 damage to one of your creatures. Then, if that creature is not destroyed, you may play a [l1] spell for <b>Free</b>.;7;5;<b>Deploy:</b> You may deal 5 damage to one of your creatures. Then, if that creature is not destroyed, you may play a [l1] or [l2] spell for <b>Free</b>.;9;7;<b>Deploy:</b> You may deal 5 damage to one of your creatures. Then, if that creature is not destroyed, you may play a spell for <b>Free</b>.;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
mystical-teacher;Mystical Teacher;Tempys;XRXX;Creature;Mage;FALSE;;4;5;"<b>Mobility</b> 1

When you play an Elemental in a lane adjacent to this, deal 2 damage to a creature or player.";5;7;"<b>Mobility</b> 2

When you play an Elemental in a lane adjacent to this, deal 4 damage to a creature or player.";7;11;"<b>Mobility</b> 3

When you play an Elemental in a lane adjacent to this, deal 6 damage to a creature or player.";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
stompede;Stompede;Tempys;XRXX;Spell;;FALSE;;;;"Deal 2 damage to a creature. This damage ignores D.

Repeat the above ability for each Dinosaur you have in play.";;;"Deal 4 damage to a creature. This damage ignores D.

Repeat the above ability for each Dinosaur you have in play.";;;"Deal 7 damage to a creature. This damage ignores D.

Repeat the above ability for each Dinosaur you have in play.";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thundercrash-field;Thundercrash Field;Tempys;XRXX;Spell;Exalt;FALSE;;;;"<b>Deploy:</b> You may play a Spell Sprite <b>Minion</b> in this lane.

When one of your creatures in this lane gains A, deal 2 damage to the enemy player.";;;"<b>Deploy:</b> You may play a Spell Sprite <b>Minion</b> in this lane.

When one of your creatures in this lane gains A, deal 2 damage to the enemy player.";;;"<b>Deploy:</b> You may play a Spell Swarm <b>Minion</b> in each Thundercrash Field.

When one of your creatures in this lane gains A, deal 2 damage to the enemy player.";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brambleaxe-warrior;Brambleaxe Warrior;Uterra;XRXX;Creature;Warrior;FALSE;;2;8;At the end of the deck cycle, give this +6A.;4;12;At the end of the deck cycle, give this +8A.;7;25;At the end of the deck cycle, give this +18A.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
glowhive-nursery;Glowhive Nursery;Uterra;XRXX;Spell;Exalt;FALSE;;;;"<b>Deploy:</b> You may play a Wisp <b>Minion</b>.

When you play a <b>Minion</b> in this lane, give it +2A,+2H.";;;"<b>Deploy:</b> You may play up to two Wisp <b>Minions</b>.

When you play a <b>Minion</b> in this lane, give it +4A,+4H.";;;"<b>Deploy:</b> You may play up to three Wisp <b>Minions</b>.

When you play a <b>Minion</b> in this lane, give it +6A,+6H.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
heart-tree;Heart Tree;Uterra;XRXX;Spell;Exalt;FALSE;;;;"<b>Deploy:</b> Give a creature +3H.

When you gain H, you may give a creature in this lane +3H.";;;"<b>Deploy:</b> Destroy your [l1] Heart Tree. Give a creature +6H.

When you gain H, you may give a creature in this lane +6H.";;;"<b>Deploy:</b> Destroy your [l1] and [l2] Heart Tree. Give a creature +10H.

When you gain H, you may give a creature in this lane +10H.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
patriarchs-binding;Patriarch's Binding;Uterra;XRXX;Spell;;FALSE;;;;"Choose two:
•  Play a Gizmo <b>Minion</b>.
•  Play a Mindless Zombie <b>Minion</b>.
•  Play a Spell Sprite <b>Minion</b>.
•  Play a Wisp <b>Minion</b>.";;;"Choose one:
•  Play a Mega Gizmo <b>Minion</b>.
•  Play a Zombie Brute <b>Minion</b>.
•  Play a Spell Swarm <b>Minion</b>.
•  Play an Oakfather <b>Minion</b>.";;;"Choose two:
•  Play a Mega Gizmo <b>Minion</b>.
•  Play a Zombie Brute <b>Minion</b>.
•  Play a Spell Swarm <b>Minion</b>.
•  Play an Oakfather <b>Minion</b>.";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.7;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
doom;Doom;Nekrium;XRXX;Modifier;;TRUE;;;;<b>Deploy:</b> You may destroy another one of your creatures to deal 5 damage to a creature or player.;;;<b>Deploy:</b> You may destroy another one of your creatures to deal 7 damage to a creature or player.;;;<b>Deploy:</b> You may destroy another one of your creatures to deal damage equal to its A to a creature or player.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
howling;Howling;Nekrium;XRXX;Modifier;;TRUE;;;;At the start of the turn, deal 2 damage to the enemy player. You gain 2H.;;;At the start of the turn, deal 3 damage to the enemy player. You gain 3H.;;;At the start of the turn, deal 5 damage to the enemy player. You gain 5H.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
petrifying;Petrifying;Uterra;XRXX;Modifier;;TRUE;;;;When this deals damage to a creature, <b>Exhaust</b> it. It can't <b>Ready</b> until the start of the next turn.;;;When this deals damage to a creature, <b>Exhaust</b> it. It can't <b>Ready</b> until the start of the next turn.;;;When this deals damage to a creature, <b>Exhaust</b> it. It can't <b>Ready</b> until the start of the next turn.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
quaking;Quaking;Tempys;XRXX;Modifier;;TRUE;;;;<b>Deploy:</b> Deal 2 damage to all of your other creatures.;;;<b>Deploy:</b> Deal 2 damage to all of your other creatures.;;;<b>Deploy:</b> Deal 2 damage to all of your other creatures.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pagewalker;Pagewalker;Alloyin;XRXX;Creature;Mage;TRUE;;3;6;When you play another Mage, <b>Upgrade</b> a card in your hand, then discard it.;6;9;When you play another Mage, <b>Upgrade</b> a card in your hand, then discard it.;8;13;When you play another [l3] card, give your Mages +3A,+3H.;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
poltergeist;Poltergeist;Nekrium;XRXX;Creature;Spirit;TRUE;;3;4;<b>Deploy:</b> If one of your creatures was destroyed this turn, deal 3 damage to a creature or player. You gain 3H.;5;7;<b>Deploy:</b> If one of your creatures was destroyed this turn, deal 5 damage to a creature or player. You gain 5H.;8;12;<b>Deploy:</b> If one of your creatures was destroyed this turn, deal 7 damage to a creature or player. You gain 7H.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
frost-hulk;Frost Hulk;Tempys;XRXX;Creature;Elemental;TRUE;;7;3;<b>Deploy:</b> At the start of the next combat, your creatures don't deal combat damage this turn.;10;5;<b>Deploy:</b> At the start of the next combat, all creatures don't deal combat damage this turn.;14;9;<b>Deploy:</b> At the start of the next combat, enemy creatures don't deal combat damage this turn.;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
aetheroot;Aetheroot;Uterra;XRXX;Creature;Plant;TRUE;;7;3;When you gain H, give this H equal to the amount gained.;11;5;When you gain H, give this H equal to the amount gained.;15;9;When you gain H, give this H equal to the amount gained.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
necrolord-yorick;Necrolord Yorick;Nekrium;XSSX;Creature;Mage;FALSE;charged-zombie,potent-zombie;3;6;<b>Slay:</b> You may play Potent Zombie.;5;10;<b>Slay:</b> You may play Charged Zombie.;6;16;"<b>Deploy:</b> You may play Charged Zombie.

<b>Slay:</b> You may play Charged Zombie.";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0
echo-wolves;Echo Wolves;Uterra;XSSX;Creature;Beast Spirit;FALSE;echo-alpha,echo-pup;2;3;<b>Deploy:</b> You may play Echo Pup.;5;9;<b>Deploy:</b> You may play Echo Alpha.;9;12;<b>Deploy:</b> You may play Echo Alpha. You may <b>Reanimate</b> any number of Echo Wolves.;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0.5;0
regia-the-ironlady;Regia, the Ironlady;Alloyin;XSSX;Creature;Warrior;FALSE;mech-mark-ii,mech-mark-i;3;5;"<b>Mobility</b> 1

When this is destroyed, play Mech Mark I in this lane.";7;5;"<b>Mobility</b> 1

When this is destroyed, play Mech Mark I in this lane.";7;12;"<b>Mobility</b> 3

When this is destroyed, play Mech Mark II in this lane.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
soltar-the-forgemaster;Soltar the Forgemaster;Alloyin;XSSX;Creature;Warrior;FALSE;elite-honor-guard,honor-guard;3;1;"<b>Deploy:</b> You may play Honor Guard.

While you have an Honor Guard in play, this has 1D.";7;1;"<b>Deploy:</b> You may play Honor Guard.

While you have an Honor Guard in play, this has 10D.";10;1;"<b>Deploy:</b> You may play Elite Honor Guard.

While you have an Honor Guard or Elite Honor Guard in play, this has 100D.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chanting-of-the-abyss;Chanting of the Abyss;Nekrium;XSSX;Spell;Exalt;FALSE;muthrall,impending-doom;;;"<b>Deploy:</b> You may give a creature in this lane +5H.

Creatures in this lane can't be destroyed by Muthrall's ability.";;;"<b>Deploy:</b> You may give a creature in this lane +10H.

Creatures in this lane can't be destroyed by Muthrall's ability.";;;"<b>Deploy:</b> You may give a creature in this lane +15H. Then, play Impending Doom.

Creatures in this lane can't be destroyed by Muthrall's ability.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0
ator-thunder-titan;Ator, Thunder Titan;Tempys;XSSX;Creature;Warrior;FALSE;sky-conduit,cloud-rift;4;6;<b>Deploy:</b> Play Cloud Rift.;6;8;<b>Deploy:</b> You may move an <b>Exalt</b> to another lane.;8;11;<b>Activate:</b> Move an <b>Exalt</b> to another lane.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7;0;0;0;0.9;0;0;0;0;0;0;0;0;1;0;0.5;0
golias-the-fearless;Golias, the Fearless;Tempys;XSSX;Creature;Warrior;FALSE;rage-of-kadras,rage-idol;6;6;<b>Deploy:</b> Play Rage Idol. You may move an enemy creature to this lane.;8;8;<b>Deploy:</b> You may move an enemy creature to this lane.;9;9;<b>Deploy:</b> <b>Transform</b> Rage Idol. You may move an enemy creature to this lane.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
