deckname;value;avglbl;BEAST;DINOSAUR;MAGE;ROBOT;SCIENTIST;SPIRIT;WARRIOR;ZOMBIE;MINION;DRAGON;ELEMENTAL;PLANT;SPELL;HEALING;MOVEMENT;ARMOR;ACTIVATION;FREE;FREE HEALING;FREE DESTROY;FREE UPGRADE;FREE SELFDMG;FREE SPELL;FREE REPLACE;FREE MAGE;UPGRADE;REPLACE;DAMAGE;SELFDAMAGE;DESTROY SYN;DESTROY MIN;REDEPLOY;REACTIVATE;STEALTH;AGGRO;DESTROY OPP;FACEBURN;LIFE GAIN;DISRUPTION;SILENCE
The Hurting Demons Larvae|Venom's Fifth Swarm;0.0000;13.0000;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;2.0;0;0;0;0;0;0;1.0;1.5;0;0;4.0;0;0;0;0;0;0
The Hurting Demons Larvae|The Sentrys of Failure Faith;0.0000;10.0000;0;0;0;0;0;0;2.0;0;1.0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Omnivore Brutish Herders;0.0000;21.0000;0;0;0;0;0;4.0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;4.0;0;0;0;6.0;0;0;0;0;0;0;1.0;4.5;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Former Hoping Valkyrie Trustees;0.0000;15.0000;0;0;0;0;0;0;0;0;0;0;0;0;9.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0.5;0;1.0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Simple Lords;0.0000;19.0000;0;0;0;0;0;3.0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;2.0;0;0;0;8.0;0;0;0;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Fire Breathers of the Heartseeker;0.0000;14.0000;0;0;6.0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;12.0;0;0;0;0;0;0.5;2.0;0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|Army of Alpha and Curing;0.0000;17.0000;6.0;0;0;0;0;2.0;0;0;0;0;0;0;2.0;1.0;0;0;1.0;0;2.0;0;0;0;4.0;0;0;0;0;0;0;1.0;2.5;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Mothers of the Plutonium Echo;0.0000;7.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Aunts of Bleeding Brightsteel;0.0000;16.0000;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;1.0;5.0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Fortelling Aggravating Ticklers;0.0000;14.0000;0;0;0;0;0;0;0;0;0;0;0;0;5.0;0;0;0;0;0;2.0;0;0;0;8.0;2.0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|Vindicators of Sobbing and Baking;0.0000;14.0000;0;0;2.0;0;0;1.0;0;0;0;0;0;0;3.0;0;0;0;0;0;2.0;0;0;0;6.0;0;0;0;0;0;1.0;0;1.0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|Brigade of Druid and Weird;0.0000;12.0000;0;0;0;0;0;1.0;0;0;0;0;0;0;2.0;0;0;0;0;0;10.0;0;0;0;4.0;0;0;0;0;0;0;1.0;0.5;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|Sparky's Attentive Combatants;0.0000;9.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Serious Silver Soldiers;0.0000;9.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Sorcerers of the Oratek Eruptor;0.0000;20.0000;0;0;2.0;0;0;0;1.0;0;0;0;0;0;7.0;0;0;0;0;0;0;0;0;0;14.0;0;0;0;0;0;0.5;0;1.0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Farmers of the Spiky Tunnels;0.0000;17.0000;6.0;0;0;0;0;3.0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Masters of Swearing;0.0000;17.0000;0;0;0;0;0;0;0;0;0;0;0;0;9.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0.5;0;2.0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Quantums of Metal and Faith;0.0000;16.0000;0;0;0;0;0;0;0;0;0;0;0;0;8.0;0;0;0;0;0;0;0;0;0;6.0;2.0;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Phalanx of Everflow Treefolk;0.0000;22.0000;0;0;0;0;0;4.0;1.0;0;0;0;0;0;2.0;0;0;0;0;0;6.0;0;0;0;6.0;0;0;0;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Champions of the Whisker;0.0000;24.0000;0;0;0;0;0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;6.0;0;0;0;0;0;0;1.0;6.0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Overseers of Sparky;0.0000;14.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;1.0;3.5;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|Doctors of Tatoo and Comparing;0.0000;22.0000;0;0;8.0;0;0;0;0;0;0;0;0;0;12.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0.5;0;1.0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Hermit Spiders;0.0000;14.0000;0;0;0;0;0;2.0;0;0;0;0;0;0;2.0;0;0;0;1.0;0;2.0;0;0;0;4.0;0;0;0;0;0;0;1.0;1.5;0;0;2.0;0;0;0;0;0;0
The Hurting Demons Larvae|The Host of the Confident Miracles;0.0000;13.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;6.0;0;4.0;0;0;0;1.0;0;1.5;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Pondering Iron Advisers;0.0000;17.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;4.0;3.5;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Company of Botany;0.0000;15.0000;0;0;0;0;0;3.0;0;0;0;0;0;0;2.0;0;0;0;0;0;6.0;0;0;0;4.0;0;0;0;0;0;0;1.0;2.0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Raiders of Leading Capitals;0.0000;17.0000;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;1.0;0;0;0;0;0;10.0;0;0;0;0;0;0;0;4.5;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Monks of the Great Quitting Fire;0.0000;5.0000;0;0;6.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Mice of the Fierce Fur;0.0000;15.0000;0;0;0;0;0;2.0;0;0;0;0;0;0;2.0;0;0;0;0;0;4.0;0;0;0;6.0;0;0;0;0;0;0;0;2.0;0;0;2.0;0;0;0;0;0;0
The Hurting Demons Larvae|The Senseis who became Champs;0.0000;17.0000;0;0;0;0;0;0;0;0;0;0;0;0;8.0;0;0;0;0;0;0;0;0;0;6.0;0;4.0;0;0;0;0.5;0;1.5;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Protectors of the Saving Herbs;0.0000;9.0000;0;0;0;0;0;0;0;0;1.0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Professing Watchdogs;0.0000;6.0000;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Fleeing Feasting Brother Flock;0.0000;14.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;2.0;2.0;0;0;0;0;4.0;0;0;0;10.0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|The Squadron of the Fire;0.0000;12.0000;0;0;6.0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;1.0;0;0;0;0;0;4.0;0;0;0;0;0;1.5;2.0;0;0;0;0;0;0;0;0;0;0
The Hurting Demons Larvae|Outfit of Camping and Waving;0.0000;17.0000;0;0;0;0;0;2.0;1.0;0;0;0;0;0;3.0;0;0;0;1.0;0;2.0;0;0;0;6.0;0;0;0;0;0;0;0;2.0;0;0;2.0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Creeping Hell Protectors;0.0000;12.0000;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;2.0;0;0;0;6.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Mixing Figment Collectors;0.0000;13.0000;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0.5;0;0;0;4.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|Venom's Fifth Swarm;0.0000;11.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;2.0;0;0;4.0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Tentacles of the Diseased Bone;0.0000;17.0000;0;0;0;0;2.0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;3.5;0;0.5;0;3.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Omnivore Brutish Herders;0.0000;17.0000;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.0;0;0;0;2.5;0;0;0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Former Hoping Valkyrie Trustees;0.0000;10.0000;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0.5;0;0.5;0;0;0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Simple Lords;0.0000;9.0000;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Fire Breathers of the Heartseeker;0.0000;18.0000;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;1.0;1.0;0;0;0;0;12.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|Army of Alpha and Curing;0.0000;7.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;2.0;0;0;0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Hurting Demons Larvae;0.0000;16.0000;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;1.0;5.0;0;0;0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Liches of Rebirth and Duskmaw;0.0000;9.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;3.0;2.5;0;0;0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Fortelling Aggravating Ticklers;0.0000;9.0000;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;0.5;0;0;0;3.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Opening Sisters Liches;0.0000;21.0000;0;0;0;0;3.0;0;0;0;0;0;0;0;5.0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;1.0;5.5;0;0;0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|Vindicators of Sobbing and Baking;0.0000;10.0000;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0.5;0;0;0;9.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|Brigade of Druid and Weird;0.0000;6.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Raiders of Hound and Mask;0.0000;18.0000;0;0;0;0;2.0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;3.5;0;0;0;15.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Sorcerers of the Oratek Eruptor;0.0000;16.0000;0;0;1.0;0;0;0;3.0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0.5;0;0.5;0;0;0;4.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Farmers of the Spiky Tunnels;0.0000;11.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Sixth Barb Band;0.0000;8.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;3.0;0.5;0;0;0;9.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Masters of Swearing;0.0000;17.0000;0;0;0;0;0;0;0;0;0;0;0;0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0.5;0;1.0;0;0;0;6.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Phalanx of Everflow Treefolk;0.0000;12.0000;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Champions of the Whisker;0.0000;9.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;3.0;0;0;0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|Doctors of Tatoo and Comparing;0.0000;16.0000;0;0;1.0;0;0;0;0;0;0;0;0;0;9.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0.5;0;0;0;2.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Savants of the Ending Predator;0.0000;12.0000;0;0;0;0;2.0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;1.0;1.0;0.5;0;4.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Hermit Spiders;0.0000;11.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;2.0;0;0;2.0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Host of the Confident Miracles;0.0000;7.0000;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;1.0;0;0.5;0;0;0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The King Varna Generals;0.0000;16.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;5.0;0;0;0;3.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Company of Botany;0.0000;7.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;2.0;0;0;0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Monks of the Great Quitting Fire;0.0000;17.0000;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;15.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Mice of the Fierce Fur;0.0000;7.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5;0;0;2.0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Senseis who became Champs;0.0000;16.0000;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;1.0;0;0.5;0;0;0;6.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Crossing Soul Hags;0.0000;12.0000;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;2.0;0.5;0;0;0;9.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Group of Brass Conspiracies;0.0000;13.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;1.0;0;0;0;15.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Fleeing Feasting Brother Flock;0.0000;9.0000;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;3.0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Squadron of the Fire;0.0000;14.0000;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;9.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|The Imps of Descending Chiron;0.0000;15.0000;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;3.0;0;0;0;6.0;0;0;0;0;0
The Aunts of Bleeding Brightsteel|Outfit of Camping and Waving;0.0000;11.0000;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;1.0;0;0;2.0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The People of Bearing;0.0000;10.0000;0;0;0;0;0;0;0;0;2.0;0;0;0;1.0;0;0;0;0;0;0;0;2.0;0;0;4.0;0;1.0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Mixing Figment Collectors;0.0000;13.0000;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|Venom's Fifth Swarm;0.0000;13.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;3.0;1.0;0;0;6.0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Sentrys of Failure Faith;0.0000;7.0000;0;0;0;0;0;0;4.0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Omnivore Brutish Herders;0.0000;10.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;3.0;2.0;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Former Hoping Valkyrie Trustees;0.0000;10.0000;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Simple Lords;0.0000;6.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Fire Breathers of the Heartseeker;0.0000;11.0000;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;3.0;1.0;0;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|Army of Alpha and Curing;0.0000;11.0000;6.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;2.0;0;4.0;0;0;0;0;0;0;0;0;0;0;2.0;1.0;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Mothers of the Plutonium Echo;0.0000;8.0000;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;1.0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Aunts of Bleeding Brightsteel;0.0000;9.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;3.0;2.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Fortelling Aggravating Ticklers;0.0000;5.0000;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;2.0;0;0;0;0;4.0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|Vindicators of Sobbing and Baking;0.0000;9.0000;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;3.0;0;0.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|Brigade of Druid and Weird;0.0000;8.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.0;0;0;0;0;0;0;0;0;0;0;3.0;0.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|Sparky's Attentive Combatants;0.0000;6.0000;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Serious Silver Soldiers;0.0000;4.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Sorcerers of the Oratek Eruptor;0.0000;13.0000;0;0;1.0;0;0;0;2.0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;1.5;0;0.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Farmers of the Spiky Tunnels;0.0000;6.0000;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Masters of Swearing;0.0000;11.0000;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;1.0;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Quantums of Metal and Faith;0.0000;9.0000;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;4.0;0;1.0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Phalanx of Everflow Treefolk;0.0000;9.0000;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Champions of the Whisker;0.0000;11.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;3.0;2.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Overseers of Sparky;0.0000;9.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;3.0;1.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|Doctors of Tatoo and Comparing;0.0000;17.0000;0;0;1.0;0;0;0;0;0;0;0;0;0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Hermit Spiders;0.0000;11.0000;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;2.0;0;2.0;0;0;0;0;0;0;0;0;0;0;2.0;1.0;0;0;2.0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Host of the Confident Miracles;0.0000;10.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;3.0;0;0.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Pondering Iron Advisers;0.0000;11.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;1.0;0;0;0;4.0;1.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Company of Botany;0.0000;9.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;3.0;1.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Raiders of Leading Capitals;0.0000;8.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;6.0;0;0;0;0;1.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Monks of the Great Quitting Fire;0.0000;4.0000;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Mice of the Fierce Fur;0.0000;7.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;2.0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Senseis who became Champs;0.0000;14.0000;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;3.0;0;0.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Protectors of the Saving Herbs;0.0000;5.0000;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Liches of Rebirth and Duskmaw|The Professing Watchdogs;0.0000;6.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.0;0;0;0;0;1.0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
